,0,1,2,3,4,5
165,114.54700000000001,111.376,95.288,104.744,99.91799999999999,99.229
166,56.656000000000006,82.935,81.96,97.829,91.838,66.903
167,89.67399999999999,92.98700000000001,96.556,95.887,94.387,81.482
168,100.001,92.402,89.78,60.675,84.10700000000001,59.095
169,7.013,8.963,6.442,7.896,2.958,3.963
170,118.514,101.18700000000001,87.31700000000001,54.771,60.016999999999996,54.928999999999995
171,97.088,93.552,81.99600000000001,40.71,98.391,96.948
172,96.133,103.53399999999999,102.75299999999999,78.6,79.408,84.486
173,100.244,96.86,106.196,107.046,97.171,101.75299999999999
174,111.50299999999999,105.992,100.273,66.925,113.35600000000001,93.54700000000001
175,101.699,101.676,102.65700000000001,85.723,92.757,93.7
176,107.869,107.27600000000001,49.528999999999996,23.005,54.851000000000006,52.882
177,72.73100000000001,79.837,9.656,85.485,7.435,78.413
178,94.727,104.588,89.044,112.84700000000001,74.15100000000001,88.367
179,114.102,103.05,94.086,100.838,95.096,89.78
180,42.614,49.049,16.965,23.301,27.241999999999997,22.119
181,91.602,100.13,67.411,98.12,95.626,93.69200000000001
182,92.741,99.48899999999999,81.67399999999999,83.359,95.584,86.281
183,90.45299999999999,103.611,94.26799999999999,69.028,42.492,55.405
184,101.92,103.821,93.633,95.579,41.545,92.185
185,71.345,95.165,100.196,116.884,96.859,89.64299999999999
186,52.757,10.589,4.383,103.14399999999999,94.19200000000001,94.61399999999999
187,6.06,10.054,31.849,57.379,72.422,53.303000000000004
188,93.86399999999999,95.119,77.295,63.004,84.09100000000001,92.116
189,93.307,95.48200000000001,103.103,91.81700000000001,88.205,83.839
190,92.74700000000001,94.98200000000001,75.1,37.242,92.874,71.768
191,80.345,99.295,52.532,108.48299999999999,93.23,93.17200000000001
192,102.79299999999999,101.492,88.044,124.833,72.531,66.931
193,32.586,51.016999999999996,17.706,55.68,28.669,34.434
194,50.244,5.858,32.915,110.11200000000001,83.145,79.185
195,73.753,64.021,25.728,88.8,86.581,81.876
196,73.148,57.59,43.06399999999999,129.118,35.8,32.186
197,58.66,59.567,25.834,61.986000000000004,86.149,75.255
198,108.016,102.256,107.52,123.07799999999999,100.79799999999999,99.92399999999999
199,87.955,98.272,68.07600000000001,118.632,97.935,85.382
200,65.311,67.559,46.50899999999999,50.538000000000004,85.26799999999999,66.907
201,77.942,92.46799999999999,85.811,107.354,104.36399999999999,103.367
202,97.76100000000001,95.697,95.863,79.503,95.046,76.439
203,112.758,109.911,103.775,102.39200000000001,104.7,102.62
204,99.318,93.50200000000001,97.31,126.52,65.215,63.433
205,101.51100000000001,95.27799999999999,76.03,92.134,105.74799999999999,99.96
206,93.54299999999999,100.16799999999999,93.949,116.59299999999999,65.911,37.965
207,88.38600000000001,90.323,88.66799999999999,103.755,85.491,72.964
208,23.83,37.863,37.667,79.646,75.183,65.622
209,28.035,38.727,42.083,75.469,52.427,40.96
210,100.531,101.976,100.331,98.18299999999999,103.395,96.58200000000001
211,84.084,53.294,94.98100000000001,74.42699999999999,90.598,96.838
212,101.462,105.93,80.316,120.779,102.913,105.73899999999999
213,103.698,103.101,94.352,113.912,93.213,90.38799999999999
214,110.72200000000001,100.811,100.581,120.96,106.55799999999999,91.912
215,106.24,101.96700000000001,102.339,108.35799999999999,104.31200000000001,104.587
216,98.055,96.21700000000001,96.571,97.34700000000001,91.995,80.689
217,7.066,14.001,69.217,61.501000000000005,46.521,43.26
218,115.353,100.431,95.92200000000001,88.82799999999999,94.331,88.24700000000001
219,5.648,6.662000000000001,6.087000000000001,60.565,34.704,48.269
220,67.876,82.681,78.3,83.60700000000001,77.08800000000001,66.763
221,66.414,78.859,43.393,84.10700000000001,87.60600000000001,84.176
222,56.705,35.691,17.797,107.105,100.43,94.81700000000001
223,75.594,96.98100000000001,72.25399999999999,67.90899999999999,21.035999999999998,11.79
224,29.601999999999997,46.035,22.498,55.333999999999996,38.435,66.585
225,4.239,5.388,5.638,5.617999999999999,52.25,55.415
226,112.22,106.132,101.32,95.154,96.62799999999999,98.15899999999999
227,94.161,55.946000000000005,38.222,109.619,59.95,49.534
228,27.785,62.466,22.084,15.642999999999999,6.593,7.6370000000000005
229,97.139,99.684,95.14399999999999,81.229,90.757,84.73899999999999
230,101.005,89.80799999999999,80.946,81.029,88.354,73.358
231,121.90100000000001,110.58,93.96799999999999,104.056,107.803,94.867
232,82.68299999999999,85.531,85.041,83.441,90.02600000000001,82.175
233,26.511,31.015,9.365,24.539,34.754,20.846
234,102.40899999999999,104.70200000000001,60.407,123.39299999999999,100.147,105.34100000000001
235,98.221,95.065,74.414,39.621,89.42399999999999,80.0
236,120.51,102.305,108.98700000000001,127.214,100.37700000000001,108.661
237,42.673,38.042,37.944,53.001999999999995,50.271,44.412
238,90.535,90.335,53.472,108.853,83.53,83.209
239,94.374,100.723,52.656000000000006,102.148,97.678,79.865
240,38.873000000000005,41.583999999999996,32.211,64.605,43.083,38.145
241,46.903999999999996,63.085,30.094,50.583,60.663999999999994,74.581
242,17.197,53.644,3.781,51.585,47.963,44.823
243,3.3689999999999998,4.02,3.088,23.69,43.488,8.828
244,108.08,103.955,47.034,119.116,103.792,105.029
245,100.82600000000001,100.48299999999999,101.13,103.596,94.37700000000001,84.426
246,69.98100000000001,87.573,46.395,36.946999999999996,90.51799999999999,112.36200000000001
247,36.936,47.012,28.758000000000003,95.79899999999999,81.26,86.28200000000001
248,70.916,84.374,54.638999999999996,90.26100000000001,68.256,71.385
249,66.84,77.983,67.87,50.898,34.126,25.535
250,6.542000000000001,47.72,4.686,6.4,4.015,4.26
251,17.750999999999998,26.164,20.402,26.612,17.822,20.872
252,105.89,105.81299999999999,54.045,82.588,96.719,84.45700000000001
253,93.646,86.059,50.492,74.54899999999999,93.45100000000001,99.506
254,90.815,92.11200000000001,74.289,48.68600000000001,100.7,90.681
255,24.953000000000003,39.187,20.053,19.125,14.625,20.645
256,43.38,78.067,29.991,32.787,34.333,41.053000000000004
257,116.60600000000001,99.331,70.164,124.26299999999999,103.024,79.064
258,56.083,53.20399999999999,30.849,58.258,43.232,49.178999999999995
259,33.503,40.856,20.305,53.832,27.601,30.369
260,3.984,6.388999999999999,3.2939999999999996,38.043,41.435,26.059
261,102.64200000000001,100.65,107.396,119.098,93.682,84.598
262,3.8369999999999997,6.625,13.792,33.181,29.409000000000002,33.705
263,61.091,68.264,21.675,82.31200000000001,77.036,65.842
264,39.137,38.605,9.046,96.185,40.635999999999996,17.99
265,89.666,80.911,70.204,66.51,84.055,61.483999999999995
266,107.53399999999999,107.77799999999999,97.37,38.78,80.585,97.984
267,87.98200000000001,65.301,58.607,119.084,115.976,112.19
268,56.595,73.09100000000001,3.049,54.402,78.639,61.967
269,20.324,45.276,4.644,48.72,45.20399999999999,50.347
270,21.7,29.285999999999998,38.097,83.055,63.479,55.227
271,35.114000000000004,44.196999999999996,38.66,118.616,67.173,33.696999999999996
272,88.22399999999999,101.944,92.62200000000001,119.23100000000001,107.13,98.833
273,6.325,26.552,5.603,68.279,47.14,44.037
274,4.9,13.317,16.898,26.256999999999998,27.003,29.223000000000003
275,45.343999999999994,47.998000000000005,24.083000000000002,61.281000000000006,57.631,51.89
276,104.54,105.296,100.132,114.944,123.456,115.713
277,84.705,95.05,8.592,78.736,60.56399999999999,57.706
278,10.63,17.646,11.04,54.335,37.305,26.598000000000003
279,71.555,78.819,49.398,124.23200000000001,97.69,82.945
280,91.429,101.794,52.788999999999994,120.682,104.959,104.321
281,91.083,98.825,111.12100000000001,91.617,69.294,79.498
282,97.73299999999999,110.22399999999999,94.505,105.38799999999999,99.34200000000001,113.16
283,70.42399999999999,92.228,41.231,79.343,71.671,72.176
284,69.192,72.02,28.15,97.03200000000001,92.115,87.02600000000001
285,70.79899999999999,73.041,77.57600000000001,91.34899999999999,58.318000000000005,76.14399999999999
286,76.321,81.717,79.568,78.643,82.318,73.984
287,68.295,81.85600000000001,59.967,105.426,86.646,91.23299999999999
288,104.52799999999999,108.521,101.723,113.869,108.35700000000001,105.288
289,6.982,25.084,14.196,20.173,8.633,17.39
290,6.781000000000001,6.6979999999999995,5.2860000000000005,65.291,68.046,80.611
291,98.235,114.31299999999999,81.075,103.947,98.691,101.87100000000001
292,94.48700000000001,88.402,92.531,98.90100000000001,83.15,92.60600000000001
293,100.288,112.831,111.387,108.92200000000001,109.19,89.65
294,47.62,7.1160000000000005,39.424,56.73,41.716,57.18
295,109.383,104.71,83.32600000000001,109.03200000000001,95.118,79.95
296,100.82700000000001,94.12899999999999,89.08,77.997,102.05799999999999,92.728
297,107.93799999999999,93.646,80.363,119.74600000000001,83.837,88.76100000000001
298,91.95,95.71700000000001,81.737,100.021,69.245,73.043
299,112.51,102.559,101.785,122.37,106.162,118.292
300,99.17,102.13600000000001,96.475,85.456,96.204,84.586
301,100.412,99.80799999999999,101.43799999999999,88.587,92.635,91.556
302,89.43299999999999,100.068,96.777,89.92200000000001,95.833,105.831
303,92.08200000000001,85.961,80.572,80.13600000000001,102.723,101.083
304,92.863,100.617,101.456,105.385,99.29299999999999,110.641
305,35.105,47.043,27.511999999999997,96.089,28.984,8.097999999999999
306,118.454,91.212,95.522,112.26899999999999,106.734,90.09700000000001
307,108.725,98.45299999999999,99.525,122.064,74.163,69.744
308,114.645,112.84100000000001,98.573,121.625,102.34,101.012
309,90.66799999999999,93.806,91.478,128.219,100.97399999999999,96.898
310,84.448,93.109,57.45399999999999,112.87,91.48700000000001,94.992
311,95.384,111.00399999999999,103.079,119.054,101.509,117.583
312,107.235,90.12299999999999,47.025,102.93,53.136,49.052
313,99.27,96.309,97.73200000000001,92.06299999999999,96.559,80.292
314,38.709,52.8,47.747,38.632,27.965,36.855
315,3.405,5.441,4.265,4.739,3.492,2.562
316,49.019,56.214,8.321,65.156,45.559,36.107
317,49.715,66.93,9.199,115.163,69.117,68.54899999999999
318,100.661,112.617,103.027,47.481,93.194,104.6
319,98.59299999999999,108.285,94.647,91.516,95.711,90.79
320,100.569,97.802,35.253,110.963,60.103,54.843999999999994
321,95.583,97.274,61.988,78.471,94.32600000000001,86.845
322,98.23899999999999,95.62799999999999,94.34700000000001,97.889,83.7,88.65100000000001
323,100.015,105.38,97.38600000000001,120.404,98.044,106.102
324,117.561,112.738,53.99,95.23100000000001,86.69200000000001,100.025
325,66.743,86.324,39.424,109.35700000000001,97.023,93.249
326,81.911,98.206,103.353,82.15100000000001,95.206,92.99700000000001
327,62.683,66.51100000000001,23.881,114.40899999999999,94.516,81.558
328,98.04899999999999,103.906,102.146,93.24799999999999,92.777,81.334
329,84.75299999999999,82.74600000000001,44.678000000000004,91.375,83.68299999999999,71.04
330,96.088,99.189,87.839,94.001,91.469,105.054
331,60.36,63.051,31.274,36.442,93.154,87.28299999999999
332,35.233000000000004,55.223,95.509,96.986,41.486000000000004,45.724
333,79.161,74.388,88.352,101.634,85.52799999999999,74.241
334,75.736,73.697,51.787,60.205,70.571,66.983
335,95.916,100.63600000000001,96.009,109.171,89.348,43.178000000000004
336,80.76899999999999,81.406,5.853,72.892,51.388000000000005,40.005
337,104.279,97.35600000000001,57.206,77.865,96.884,88.48100000000001
338,7.112,5.959,5.638999999999999,7.5089999999999995,6.465,5.115
339,33.931,35.479,32.44,21.678,32.361,27.775
340,132.933,88.27600000000001,85.509,86.99,62.861000000000004,83.14
341,8.606,8.937999999999999,17.98,94.37799999999999,50.61600000000001,56.603
342,49.54,47.623000000000005,9.722000000000001,73.72800000000001,78.39,73.582
343,85.65700000000001,82.24600000000001,76.229,108.48700000000001,53.663999999999994,55.795
344,33.895,9.259,2.676,52.821000000000005,38.551,64.777
345,6.531000000000001,24.701,3.425,68.77,21.927,36.851
346,107.56200000000001,102.947,63.87,119.475,105.085,94.29799999999999
347,67.873,83.787,60.641000000000005,79.214,96.255,83.461
348,72.719,67.143,84.06299999999999,95.87200000000001,54.003,79.11399999999999
349,90.689,90.542,81.652,90.682,99.898,84.655
350,31.39,59.976000000000006,4.321000000000001,41.101000000000006,43.428000000000004,47.638000000000005
351,118.522,110.06,94.51100000000001,108.765,97.59299999999999,77.70100000000001
352,61.861000000000004,66.204,41.218,66.794,61.851000000000006,48.019
353,82.62299999999999,73.883,47.657,99.92399999999999,67.865,81.587
354,17.314,31.363000000000003,12.002,40.655,44.391000000000005,38.006
355,29.741999999999997,28.441,34.516999999999996,73.607,49.903,50.663999999999994
356,15.022,40.632,2.5780000000000003,18.656,15.274000000000001,26.436999999999998
357,92.12,98.249,90.875,79.704,95.596,96.744
358,90.816,73.123,67.92699999999999,116.49,98.459,85.34299999999999
359,93.244,97.10700000000001,86.24700000000001,113.428,86.581,67.70100000000001
360,6.622000000000001,7.831,11.743,84.178,53.606,59.96
361,117.219,76.691,43.988,36.541,98.421,80.68
362,38.228,62.358999999999995,28.96,3.8160000000000003,49.661,37.873000000000005
363,64.703,65.967,21.574,119.368,89.54299999999999,84.725
364,52.696000000000005,79.722,45.028999999999996,69.22,77.777,79.14699999999999
365,4.643,8.056000000000001,78.19,49.07,10.581,6.922999999999999
366,87.00399999999999,106.809,72.296,65.558,56.309,81.264
367,98.286,100.139,58.763999999999996,34.625,53.5,49.95
368,30.605,62.582,30.645,32.355,81.362,93.85
369,4.223,5.435,4.441,19.486,6.507000000000001,5.064
370,4.005,7.815,9.138,14.263,6.731,10.811
371,100.259,99.986,95.435,37.794000000000004,101.212,92.706
372,57.36,78.127,44.648999999999994,86.63600000000001,79.94800000000001,60.386
373,54.924,82.287,61.336999999999996,62.976000000000006,67.057,64.995
374,42.983999999999995,60.303999999999995,50.858999999999995,39.489000000000004,35.474000000000004,24.713
375,17.186,22.073,15.392999999999999,74.635,48.224,51.159
376,56.376000000000005,66.47399999999999,32.357,42.448,45.403999999999996,37.876
377,22.414,20.763,12.805,69.209,21.81,10.048
378,76.544,93.87200000000001,78.429,98.663,90.50299999999999,70.233
379,104.881,105.26899999999999,99.43799999999999,107.304,102.193,86.443
380,41.481,76.969,64.164,70.055,35.01,52.225
381,113.977,97.666,94.046,136.02700000000002,97.115,105.13799999999999
382,92.596,86.995,88.009,45.608999999999995,80.108,74.92399999999999
383,105.427,85.575,64.432,85.721,91.249,101.921
384,2.8510000000000004,4.763,2.9560000000000004,89.991,91.211,82.491
385,78.759,85.035,67.59,81.99700000000001,83.348,79.637
386,108.522,95.35799999999999,97.066,113.971,104.29799999999999,91.65
387,7.49,16.835,36.192,40.049,35.494,30.058000000000003
388,85.881,83.59,72.697,116.296,91.916,83.16
389,82.82600000000001,87.63799999999999,22.112,78.112,87.575,68.179
390,6.792000000000001,23.535999999999998,4.345,7.6979999999999995,9.4,8.495
391,87.334,89.302,93.69200000000001,73.881,83.311,74.705
392,110.936,93.556,31.506,89.47,88.87899999999999,74.683
393,92.876,96.336,96.714,67.241,99.751,85.00299999999999
394,97.09299999999999,98.811,91.95100000000001,113.863,92.046,83.645
395,106.43799999999999,108.62,87.501,83.11399999999999,102.429,104.695
396,52.468999999999994,65.485,9.716000000000001,104.27,99.87899999999999,53.544
397,91.44,96.199,89.74,46.873000000000005,90.12899999999999,83.236
398,3.75,5.479,3.821,6.837000000000001,4.327,2.762
399,109.338,105.721,103.35,92.95299999999999,97.454,92.15100000000001
400,44.976000000000006,68.93,49.301,33.576,56.083,58.567
401,100.59299999999999,91.66799999999999,61.724,102.885,101.012,111.212
402,107.405,98.98899999999999,106.734,131.525,99.40299999999999,68.133
403,92.17399999999999,97.441,101.68,96.848,100.855,92.696
404,68.439,86.988,50.146,70.502,85.83200000000001,76.892
405,22.555999999999997,55.1,7.282,43.381,19.849,28.785999999999998
406,108.512,99.647,103.625,100.37899999999999,100.272,97.609
407,105.249,106.85,105.43799999999999,93.13,105.568,99.99700000000001
408,112.279,108.931,103.59700000000001,127.215,117.719,98.788
409,121.17200000000001,103.70700000000001,96.77799999999999,118.874,121.45,106.446
410,103.56,102.16,95.08,75.388,102.478,101.98700000000001
411,107.398,104.416,102.507,96.329,105.985,66.973
412,107.351,109.749,101.595,18.736,114.994,81.892
413,99.141,80.236,93.006,91.42299999999999,90.559,81.991
414,106.522,107.07799999999999,98.675,93.225,105.705,95.499
415,47.507,67.27199999999999,35.634,39.039,44.04600000000001,59.794
416,101.887,103.531,108.493,107.99799999999999,87.009,84.47200000000001
417,86.819,73.553,94.916,94.15,91.52799999999999,92.194
418,100.568,103.126,92.93799999999999,109.25,99.113,98.914
419,4.843999999999999,5.071000000000001,2.449,5.496,14.821,23.476
420,98.181,103.59700000000001,109.81299999999999,73.73100000000001,89.29,100.07600000000001
421,106.64399999999999,106.82799999999999,87.557,104.414,105.882,98.54799999999999
422,101.55799999999999,101.133,96.65700000000001,130.625,105.82,97.48899999999999
423,108.706,101.714,99.527,110.757,108.17399999999999,89.186
424,34.137,8.082,26.693,5.455,74.928,67.563
425,97.57799999999999,106.234,59.273,109.488,106.78399999999999,93.82700000000001
426,103.042,100.37,89.023,115.07600000000001,93.12,88.023
427,105.15299999999999,99.568,94.304,55.349,89.15100000000001,91.735
428,95.31299999999999,105.626,93.436,44.178000000000004,74.31,82.681
429,111.571,103.87899999999999,95.87899999999999,85.54,92.59899999999999,98.566
430,16.264,24.299,5.18,110.71600000000001,97.37100000000001,77.815
