,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
211,0.0,1.0,0.0,557.0,1.0,386.12013239,4.0,2.0,28.0,0.0,386.5,386.12013239,5.0,96.0,4.2
212,1.0,0.0,0.0,523.0,1.0,349.1193192,4.0,1.0,24.0,0.0,349.8,349.1193192,2.0,61.9,1.6
213,0.0,0.0,0.0,354.0,1.0,277.03819367,7.0,1.0,19.0,0.0,277.27,277.03819367,2.0,143.0,0.1
214,1.0,0.0,0.0,558.0,2.0,417.1374678,3.0,1.0,28.0,0.0,418.4,417.1374678,3.0,35.9,
215,18.0,0.0,0.0,1150.0,1.0,748.50852577,14.0,5.0,52.0,0.0,749.0,748.50852577,7.0,180.0,4.0
216,0.0,0.0,0.0,99.2,1.0,113.022526349,3.0,1.0,8.0,0.0,113.08,113.022526349,0.0,74.5,0.1
217,2.0,1.0,0.0,808.0,1.0,435.05185488,12.0,4.0,28.0,0.0,435.4,435.05185488,7.0,238.0,0.3
218,0.0,1.0,0.0,777.0,1.0,516.25997748,8.0,1.0,37.0,0.0,516.6,516.25997748,9.0,62.1,4.8
219,0.0,0.0,0.0,806.0,1.0,427.1796957,4.0,0.0,33.0,0.0,427.5,427.1796957,4.0,67.4,5.3
220,0.0,0.0,0.0,649.0,1.0,405.12594605,7.0,1.0,29.0,0.0,405.5,405.12594605,6.0,107.0,5.2
221,0.0,0.0,0.0,584.0,1.0,420.1822355,9.0,2.0,31.0,0.0,420.4,420.1822355,4.0,121.0,1.6
222,2.0,0.0,0.0,728.0,1.0,476.24235553,6.0,2.0,35.0,0.0,476.6,476.24235553,10.0,98.0,4.2
223,0.0,0.0,0.0,974.0,1.0,480.22335142,9.0,2.0,35.0,0.0,480.5,480.22335142,7.0,140.0,0.3
224,0.0,0.0,0.0,566.0,1.0,390.14403847,7.0,2.0,29.0,0.0,390.4,390.14403847,6.0,117.0,3.3
225,0.0,0.0,0.0,212.0,1.0,274.100354,2.0,0.0,17.0,0.0,275.21,274.100354,6.0,6.5,3.5
226,0.0,0.0,0.0,872.0,1.0,469.19026038,4.0,0.0,36.0,0.0,469.5,469.19026038,3.0,73.1,5.2
227,0.0,0.0,0.0,724.0,1.0,559.1865433,8.0,2.0,38.0,0.0,560.5,559.1865433,8.0,95.1,4.7
228,1.0,0.0,0.0,816.0,1.0,521.31143815,8.0,2.0,38.0,0.0,521.7,521.31143815,7.0,103.0,3.7
229,0.0,0.0,0.0,588.0,1.0,379.00451076,9.0,1.0,25.0,0.0,379.4,379.00451076,3.0,175.0,2.7
230,1.0,0.0,0.0,542.0,1.0,391.18198133,8.0,2.0,28.0,0.0,391.4,391.18198133,5.0,81.6,3.6
231,0.0,1.0,0.0,527.0,1.0,331.12084341,3.0,2.0,25.0,0.0,331.4,331.12084341,4.0,66.4,5.1
232,0.0,0.0,0.0,438.0,1.0,354.99564,3.0,3.0,22.0,0.0,356.17,354.99564,1.0,81.2,3.9
233,0.0,0.0,0.0,645.0,1.0,412.18992603,4.0,3.0,31.0,0.0,412.5,412.18992603,6.0,94.7,3.9
234,0.0,0.0,0.0,688.0,1.0,440.22122616,4.0,2.0,33.0,0.0,440.5,440.22122616,6.0,71.9,4.5
235,0.0,0.0,0.0,656.0,1.0,490.30562449,8.0,1.0,36.0,0.0,490.6,490.30562449,7.0,66.0,4.5
236,0.0,0.0,0.0,530.0,1.0,410.16780843,11.0,1.0,29.0,0.0,410.4,410.16780843,3.0,89.6,1.5
237,0.0,0.0,0.0,829.0,1.0,458.11904672,6.0,2.0,34.0,0.0,458.4,458.11904672,5.0,87.3,4.1
238,0.0,0.0,0.0,456.0,1.0,345.12888313,6.0,1.0,25.0,0.0,345.3,345.12888313,6.0,67.9,3.9
239,1.0,0.0,0.0,775.0,1.0,511.0831915,8.0,1.0,34.0,0.0,511.9,511.0831915,9.0,83.1,5.6
240,0.0,0.0,0.0,549.0,1.0,428.0076939,6.0,1.0,27.0,0.0,429.3,428.0076939,5.0,88.0,4.5
241,0.0,0.0,0.0,310.0,1.0,255.14839557,4.0,2.0,19.0,0.0,255.32,255.14839557,3.0,68.2,2.3
242,1.0,0.0,0.0,666.0,1.0,406.16410521,5.0,1.0,30.0,0.0,406.4,406.16410521,4.0,95.6,2.0
243,0.0,0.0,0.0,523.0,1.0,430.023344,6.0,1.0,27.0,0.0,431.3,430.023344,5.0,88.0,5.1
244,1.0,0.0,0.0,949.0,1.0,623.25999717,8.0,2.0,43.0,0.0,623.8,623.25999717,10.0,157.0,5.1
245,1.0,0.0,0.0,801.0,1.0,479.1724174,6.0,4.0,34.0,0.0,480.0,479.1724174,6.0,103.0,2.7
246,0.0,0.0,0.0,812.0,1.0,410.10601907,7.0,2.0,28.0,0.0,410.4,410.10601907,4.0,128.0,1.0
247,1.0,0.0,0.0,756.0,1.0,461.2087846,8.0,3.0,34.0,0.0,461.5,461.2087846,6.0,116.0,2.9
248,0.0,0.0,0.0,867.0,1.0,512.1062891,8.0,2.0,36.0,0.0,512.9,512.1062891,7.0,107.0,4.0
249,0.0,0.0,0.0,803.0,1.0,468.0800744,8.0,3.0,33.0,0.0,468.8,468.0800744,5.0,106.0,3.8
250,0.0,0.0,0.0,717.0,1.0,432.23860756,5.0,1.0,32.0,0.0,432.5,432.23860756,6.0,85.8,2.9
251,0.0,0.0,0.0,1050.0,1.0,626.15099859,12.0,2.0,43.0,0.0,626.6,626.15099859,9.0,124.0,6.4
252,1.0,0.0,0.0,451.0,3.0,478.134547,3.0,3.0,31.0,0.0,479.9,478.134547,6.0,26.7,
253,0.0,0.0,0.0,425.0,1.0,380.26884506,5.0,3.0,28.0,0.0,380.5,380.26884506,11.0,80.3,4.1
254,2.0,0.0,0.0,463.0,1.0,385.21138975,7.0,5.0,28.0,0.0,385.5,385.21138975,9.0,115.0,2.2
255,1.0,0.0,0.0,720.0,1.0,431.07627629,9.0,0.0,29.0,0.0,431.4,431.07627629,1.0,122.0,2.9
256,0.0,0.0,0.0,669.0,1.0,591.09134,7.0,4.0,34.0,0.0,591.5,591.09134,9.0,140.0,4.6
257,0.0,0.0,0.0,549.0,1.0,470.11782,6.0,4.0,30.0,0.0,471.4,470.11782,7.0,111.0,2.9
258,1.0,0.0,0.0,663.0,1.0,441.14463063,8.0,2.0,30.0,0.0,441.5,441.14463063,4.0,129.0,3.2
259,1.0,0.0,0.0,872.0,1.0,576.25729214,11.0,2.0,42.0,0.0,576.6,576.25729214,8.0,99.2,4.2
260,12.0,4.0,0.0,1060.0,1.0,622.40808345,9.0,4.0,44.0,0.0,622.8,622.40808345,7.0,135.0,6.0
261,0.0,0.0,0.0,413.0,1.0,270.05282342,5.0,3.0,20.0,0.0,270.24,270.05282342,1.0,87.0,1.7
262,5.0,0.0,0.0,748.0,1.0,446.0849114,11.0,6.0,32.0,0.0,446.4,446.0849114,4.0,183.0,1.1
263,1.0,0.0,0.0,668.0,1.0,389.17508443,8.0,2.0,28.0,0.0,389.4,389.17508443,5.0,82.1,0.6
264,0.0,0.0,0.0,545.0,1.0,357.09608521,8.0,4.0,26.0,0.0,357.32,357.09608521,7.0,149.0,2.2
265,0.0,0.0,0.0,644.0,1.0,444.20088464,8.0,4.0,32.0,0.0,444.5,444.20088464,8.0,135.0,3.3
266,7.0,0.0,0.0,1210.0,1.0,505.31920887,5.0,0.0,37.0,0.0,505.7,505.31920887,2.0,84.2,6.7
267,0.0,0.0,0.0,678.0,1.0,371.11644399,7.0,1.0,26.0,0.0,371.4,371.11644399,5.0,129.0,-0.5
268,3.0,0.0,0.0,614.0,1.0,477.17559884,6.0,4.0,32.0,0.0,477.6,477.17559884,12.0,161.0,3.5
269,0.0,0.0,0.0,513.0,1.0,390.2179523,7.0,5.0,28.0,0.0,390.5,390.2179523,7.0,111.0,2.4
270,0.0,0.0,0.0,623.0,1.0,470.25694296,4.0,2.0,35.0,0.0,470.6,470.25694296,7.0,57.9,6.1
271,0.0,1.0,0.0,492.0,1.0,318.06742811,5.0,3.0,22.0,0.0,318.3,318.06742811,5.0,104.0,1.7
272,2.0,0.0,0.0,619.0,1.0,424.19982201,6.0,2.0,31.0,0.0,424.5,424.19982201,10.0,95.9,1.3
273,0.0,0.0,0.0,380.0,1.0,357.1010823,4.0,1.0,23.0,0.0,358.3,357.1010823,9.0,58.4,2.9
274,1.0,0.0,0.0,278.0,1.0,257.10117059,7.0,7.0,18.0,0.0,257.24,257.10117059,5.0,148.0,-1.3
275,0.0,0.0,0.0,413.0,1.0,319.0948358,6.0,4.0,22.0,0.0,319.75,319.0948358,4.0,145.0,1.7
276,0.0,0.0,1.0,488.0,1.0,336.12358306,4.0,0.0,25.0,0.0,336.4,336.12358306,2.0,40.8,3.6
277,5.0,0.0,0.0,458.0,1.0,328.07943209,9.0,5.0,23.0,0.0,328.27,328.07943209,2.0,146.0,-1.0
278,0.0,0.0,0.0,93.1,2.0,153.0556563,3.0,1.0,9.0,0.0,153.61,153.0556563,2.0,37.3,
279,8.0,0.0,0.0,805.0,1.0,392.1999022,6.0,3.0,28.0,0.0,392.5,392.1999022,2.0,94.8,1.9
280,8.0,0.0,0.0,1050.0,1.0,504.25233169,8.0,1.0,36.0,0.0,504.6,504.25233169,8.0,107.0,3.6
281,1.0,0.0,0.0,286.0,1.0,307.2147438,4.0,2.0,22.0,0.0,307.4,307.2147438,11.0,50.7,2.8
282,1.0,0.0,0.0,140.0,2.0,196.0978555,3.0,1.0,12.0,0.0,196.67,196.0978555,4.0,52.3,
283,10.0,0.0,0.0,861.0,1.0,456.36034541,3.0,2.0,33.0,0.0,456.7,456.36034541,2.0,57.5,8.2
284,0.0,0.0,0.0,551.0,1.0,348.20893014,2.0,1.0,26.0,0.0,348.5,348.20893014,3.0,37.3,7.6
285,5.0,0.0,0.0,609.0,1.0,350.10487625,6.0,1.0,24.0,0.0,350.4,350.10487625,3.0,128.0,1.4
286,1.0,0.0,0.0,750.0,1.0,430.06104076,9.0,2.0,29.0,0.0,430.4,430.06104076,5.0,116.0,2.3
287,6.0,0.0,0.0,650.0,1.0,326.10016754,8.0,2.0,23.0,0.0,326.3,326.10016754,1.0,119.0,-0.3
288,5.0,2.0,0.0,541.0,1.0,415.27225868,4.0,4.0,30.0,0.0,415.6,415.27225868,12.0,89.8,2.8
289,0.0,0.0,0.0,434.0,1.0,324.14739251,4.0,1.0,24.0,0.0,324.4,324.14739251,6.0,64.4,3.0
290,0.0,0.0,0.0,424.0,1.0,284.06847348,5.0,2.0,21.0,0.0,284.26,284.06847348,2.0,76.0,3.0
291,0.0,1.0,0.0,841.0,1.0,492.97319,6.0,2.0,31.0,0.0,494.3,492.97319,3.0,129.0,4.3
292,4.0,0.0,0.0,422.0,1.0,311.22491456,2.0,1.0,23.0,0.0,311.5,311.22491456,5.0,23.5,4.3
293,8.0,0.0,0.0,1350.0,1.0,806.42908788,10.0,8.0,58.0,0.0,806.9,806.42908788,15.0,195.0,3.3
294,1.0,0.0,0.0,278.0,1.0,325.22530848,5.0,2.0,23.0,0.0,325.4,325.22530848,12.0,60.0,1.9
295,19.0,0.0,0.0,2660.0,2.0,1511.478536,35.0,21.0,101.0,0.0,1512.6,1511.478536,36.0,770.0,
296,2.0,0.0,0.0,500.0,1.0,384.1968855,6.0,4.0,28.0,0.0,384.2,384.1968855,9.0,124.0,
297,0.0,0.0,0.0,734.0,1.0,529.1647452,8.0,1.0,36.0,0.0,530.4,529.1647452,9.0,82.9,5.4
298,1.0,0.0,0.0,515.0,1.0,370.14411865,6.0,2.0,27.0,0.0,370.4,370.14411865,5.0,84.7,3.0
299,3.0,1.0,0.0,450.0,1.0,332.00078,5.0,3.0,19.0,0.0,333.13,332.00078,3.0,99.1,-0.4
300,0.0,0.0,0.0,256.0,2.0,411.97395,2.0,2.0,19.0,0.0,412.59,409.976,3.0,29.3,
301,9.0,0.0,0.0,862.0,1.0,430.23553881,6.0,2.0,31.0,0.0,430.5,430.23553881,4.0,93.1,2.5
302,0.0,0.0,0.0,200.0,1.0,223.12084341,3.0,2.0,16.0,0.0,223.27,223.12084341,6.0,58.6,1.9
303,0.0,0.0,0.0,330.0,2.0,343.155036,5.0,1.0,23.0,0.0,343.8,343.155036,8.0,48.0,
304,0.0,0.0,0.0,528.0,1.0,364.10929293,7.0,3.0,25.0,0.0,364.4,364.10929293,8.0,127.0,2.8
305,1.0,0.0,0.0,247.0,2.0,275.0843696,2.0,2.0,17.0,0.0,276.2,275.0843696,4.0,29.1,
306,0.0,0.0,0.0,294.0,1.0,246.02318052,6.0,0.0,14.0,0.0,246.3,246.02318052,7.0,104.0,-0.5
307,2.0,0.0,0.0,284.0,1.0,222.10381362,5.0,3.0,14.0,0.0,222.31,222.10381362,7.0,113.0,-0.6
308,1.0,0.0,0.0,408.0,2.0,473.013446,5.0,1.0,29.0,0.0,474.8,473.013446,7.0,109.0,
309,5.0,0.0,0.0,500.0,2.0,439.13582,5.0,1.0,27.0,0.0,440.4,439.13582,8.0,59.1,
310,0.0,0.0,0.0,776.0,1.0,471.11404395,6.0,3.0,34.0,0.0,471.5,471.11404395,5.0,104.0,5.8
311,2.0,0.0,0.0,322.0,1.0,254.15180919,4.0,1.0,18.0,0.0,254.32,254.15180919,8.0,63.6,4.0
312,0.0,0.0,0.0,472.0,1.0,477.97566,5.0,2.0,25.0,0.0,478.7,477.97566,6.0,50.4,5.6
313,5.0,0.0,0.0,611.0,1.0,397.22128573,6.0,2.0,28.0,0.0,397.5,397.22128573,10.0,117.0,1.2
314,3.0,0.0,0.0,727.0,1.0,487.21072105,5.0,4.0,36.0,0.0,487.5,487.21072105,11.0,120.0,3.0
315,1.0,0.0,0.0,685.0,1.0,415.15568639,7.0,2.0,31.0,0.0,415.4,415.15568639,5.0,99.2,3.7
316,8.0,0.0,0.0,1640.0,1.0,946.38296584,13.0,12.0,66.0,0.0,947.1,946.38296584,16.0,377.0,0.5
317,1.0,0.0,0.0,382.0,1.0,306.17321334,2.0,3.0,23.0,0.0,306.4,306.17321334,4.0,48.0,3.2
318,0.0,1.0,0.0,446.0,1.0,289.02089246,5.0,1.0,20.0,0.0,289.28,289.02089246,2.0,84.6,3.1
319,2.0,0.0,0.0,647.0,1.0,363.14705816,5.0,2.0,27.0,0.0,363.4,363.14705816,3.0,75.6,2.3
320,0.0,0.0,0.0,968.0,1.0,624.27842151,10.0,2.0,45.0,0.0,624.7,624.27842151,9.0,108.0,3.5
321,0.0,0.0,0.0,516.0,1.0,388.20115942,5.0,2.0,29.0,0.0,388.5,388.20115942,6.0,82.7,3.8
322,0.0,0.0,0.0,479.0,1.0,352.14230713,5.0,3.0,26.0,0.0,352.4,352.14230713,3.0,87.6,3.7
323,0.0,0.0,0.0,418.0,1.0,341.1407234,4.0,2.0,24.0,0.0,341.8,341.1407234,3.0,70.8,3.1
324,0.0,0.0,0.0,688.0,1.0,496.1560563,8.0,2.0,34.0,0.0,497.0,496.1560563,6.0,122.0,3.4
325,0.0,0.0,0.0,710.0,1.0,550.18042,8.0,1.0,36.0,0.0,551.5,550.18042,5.0,80.6,3.3
326,2.0,0.0,0.0,629.0,1.0,442.20163353,9.0,4.0,32.0,0.0,442.5,442.20163353,6.0,109.0,3.4
327,0.0,0.0,0.0,680.0,1.0,495.1601214,3.0,1.0,36.0,0.0,496.0,495.1601214,8.0,51.5,7.8
328,0.0,0.0,0.0,900.0,1.0,499.13142535,8.0,2.0,36.0,0.0,499.5,499.13142535,6.0,130.0,3.6
329,0.0,0.0,0.0,745.0,1.0,462.18379528,7.0,1.0,33.0,0.0,462.6,462.18379528,5.0,91.2,3.4
330,0.0,0.0,0.0,1070.0,1.0,579.28455469,5.0,2.0,43.0,0.0,579.7,579.28455469,7.0,103.0,4.4
331,0.0,0.0,0.0,389.0,1.0,355.1199879,6.0,3.0,25.0,0.0,355.8,355.1199879,7.0,83.0,3.8
332,4.0,0.0,0.0,755.0,1.0,499.21793168,11.0,6.0,36.0,0.0,499.5,499.21793168,10.0,198.0,0.5
333,0.0,0.0,0.0,587.0,1.0,377.12700868,10.0,1.0,26.0,0.0,377.4,377.12700868,3.0,136.0,-0.6
334,0.0,0.0,0.0,867.0,1.0,482.26817635,5.0,1.0,36.0,0.0,482.6,482.26817635,3.0,72.4,5.2
335,1.0,0.0,0.0,720.0,1.0,419.151288,4.0,3.0,30.0,0.0,419.9,419.151288,3.0,73.0,3.5
336,0.0,0.0,0.0,763.0,1.0,518.12897814,11.0,2.0,37.0,0.0,518.4,518.12897814,5.0,80.6,5.4
337,0.0,0.0,0.0,450.0,1.0,371.151288,4.0,2.0,26.0,0.0,371.9,371.151288,11.0,82.3,4.3
338,0.0,1.0,0.0,520.0,1.0,434.976666,4.0,0.0,27.0,0.0,436.7,434.976666,5.0,67.1,7.3
339,0.0,0.0,0.0,358.0,1.0,302.16304258,4.0,1.0,22.0,0.0,302.37,302.16304258,6.0,54.7,2.5
340,0.0,0.0,0.0,388.0,1.0,318.0995868,6.0,1.0,22.0,0.0,318.76,318.0995868,3.0,91.7,1.9
341,0.0,0.0,0.0,470.0,1.0,349.12872275,8.0,1.0,26.0,0.0,349.3,349.12872275,4.0,114.0,1.8
342,0.0,0.0,0.0,572.0,1.0,417.21647513,6.0,1.0,31.0,0.0,417.5,417.21647513,6.0,78.4,3.3
343,0.0,1.0,0.0,692.0,1.0,469.21138975,7.0,2.0,35.0,0.0,469.5,469.21138975,9.0,98.3,4.3
344,2.0,0.0,0.0,553.0,1.0,399.1349693,3.0,3.0,28.0,0.0,399.9,399.1349693,6.0,85.4,3.2
345,1.0,0.0,0.0,363.0,1.0,388.15307249,4.0,1.0,26.0,0.0,388.6,388.15307249,13.0,87.9,5.5
346,0.0,0.0,0.0,645.0,1.0,464.103148,7.0,3.0,32.0,0.0,465.3,464.103148,7.0,115.0,4.3
347,0.0,0.0,0.0,624.0,1.0,434.19540533,7.0,3.0,32.0,0.0,434.5,434.19540533,12.0,106.0,4.0
348,0.0,0.0,0.0,726.0,1.0,508.16412246,12.0,2.0,36.0,0.0,508.6,508.16412246,7.0,167.0,1.3
349,0.0,0.0,0.0,708.0,1.0,446.16780843,7.0,1.0,32.0,0.0,446.4,446.16780843,6.0,87.1,4.2
350,0.0,0.0,0.0,915.0,1.0,513.19469432,9.0,1.0,37.0,0.0,513.6,513.19469432,4.0,120.0,3.3
351,0.0,1.0,0.0,774.0,1.0,461.1506193,4.0,1.0,33.0,0.0,461.9,461.1506193,3.0,65.8,3.9
352,0.0,0.0,0.0,443.0,1.0,368.14193047,8.0,2.0,26.0,0.0,368.5,368.14193047,4.0,117.0,2.6
353,0.0,0.0,0.0,615.0,1.0,414.18042398,7.0,2.0,31.0,0.0,414.5,414.18042398,6.0,103.0,2.6
354,11.0,0.0,0.0,1690.0,1.0,835.37790552,14.0,3.0,60.0,0.0,835.9,835.37790552,15.0,202.0,2.7
355,0.0,0.0,0.0,795.0,1.0,501.16999905,7.0,2.0,37.0,0.0,501.5,501.16999905,8.0,98.8,5.4
356,0.0,1.0,0.0,212.0,1.0,180.042258736,4.0,3.0,13.0,0.0,180.16,180.042258736,2.0,77.8,1.2
357,0.0,0.0,0.0,520.0,2.0,386.10737817,10.0,4.0,27.0,0.0,386.31,386.10737817,5.0,191.0,
358,6.0,2.0,0.0,688.0,1.0,416.32904528,3.0,3.0,30.0,0.0,416.6,416.32904528,6.0,60.7,5.1
359,2.0,0.0,0.0,900.0,2.0,511.1128369,10.0,5.0,35.0,0.0,511.5,511.1128369,7.0,221.0,
360,3.0,0.0,0.0,533.0,1.0,406.1811912,2.0,2.0,29.0,0.0,406.9,406.1811912,5.0,41.1,5.9
361,1.0,0.0,0.0,382.0,1.0,300.16264865,1.0,2.0,23.0,0.0,300.4,300.16264865,4.0,27.8,4.6
362,1.0,0.0,0.0,742.0,2.0,685.960057,2.0,0.0,41.0,0.0,687.7,683.963007,9.0,18.0,
363,2.0,0.0,0.0,434.0,1.0,362.22055745,4.0,2.0,26.0,0.0,362.5,362.22055745,12.0,84.5,3.9
364,0.0,0.0,0.0,695.0,2.0,494.14713499,9.0,3.0,34.0,0.0,494.5,494.14713499,9.0,200.0,
365,1.0,0.0,0.0,742.0,1.0,348.111007,5.0,1.0,26.0,0.0,348.4,348.111007,1.0,79.7,1.0
366,5.0,0.0,0.0,574.0,1.0,444.14067324,7.0,4.0,31.0,0.0,444.5,444.14067324,5.0,118.0,3.2
367,0.0,0.0,0.0,671.0,1.0,485.1629955,8.0,2.0,34.0,0.0,485.9,485.1629955,9.0,88.6,3.9
368,4.0,0.0,0.0,318.0,1.0,196.07355887,4.0,0.0,14.0,0.0,196.2,196.07355887,0.0,52.6,0.6
369,4.0,0.0,0.0,582.0,1.0,359.1492636,7.0,3.0,25.0,0.0,359.35,359.1492636,7.0,121.0,0.6
370,0.0,1.0,0.0,341.0,1.0,305.19909373,3.0,2.0,22.0,0.0,305.4,305.19909373,9.0,58.6,3.6
371,1.0,0.0,0.0,522.0,2.0,322.03478493,7.0,2.0,21.0,0.0,322.28,322.03478493,2.0,157.0,
372,1.0,0.0,0.0,261.0,1.0,226.09535694,6.0,5.0,16.0,0.0,226.23,226.09535694,4.0,116.0,-2.2
373,0.0,0.0,0.0,169.0,4.0,373.060151,6.0,4.0,13.0,0.0,373.27,373.060151,0.0,76.6,
374,0.0,0.0,0.0,549.0,1.0,423.005658,5.0,2.0,27.0,0.0,424.7,423.005658,5.0,117.0,3.9
375,5.0,0.0,0.0,1180.0,1.0,719.4257992,8.0,4.0,52.0,0.0,719.9,719.4257992,20.0,159.0,4.7
376,1.0,0.0,0.0,281.0,1.0,260.17360726,4.0,2.0,18.0,0.0,260.33,260.17360726,9.0,90.6,1.9
377,0.0,0.0,0.0,382.0,1.0,257.11756955,4.0,2.0,18.0,0.0,257.26,257.11756955,5.0,78.5,2.6
378,0.0,0.0,0.0,156.0,1.0,213.0071819,3.0,1.0,12.0,0.0,214.05,213.0071819,4.0,61.8,1.5
379,0.0,0.0,0.0,510.0,2.0,401.1870048,4.0,1.0,28.0,0.0,401.9,401.1870048,8.0,45.1,
380,1.0,0.0,0.0,508.0,1.0,406.18925733,5.0,3.0,30.0,0.0,406.5,406.18925733,10.0,75.7,4.2
381,0.0,0.0,0.0,608.0,1.0,456.26375968,6.0,4.0,34.0,0.0,456.6,456.26375968,8.0,87.0,5.4
382,0.0,0.0,0.0,625.0,1.0,450.20671891,7.0,1.0,33.0,0.0,450.5,450.20671891,8.0,72.5,4.9
383,3.0,0.0,0.0,606.0,1.0,367.0393548,6.0,3.0,24.0,0.0,367.8,367.0393548,4.0,138.0,-1.8
384,2.0,1.0,0.0,739.0,1.0,395.03581089,10.0,4.0,26.0,0.0,395.4,395.03581089,5.0,212.0,0.0
385,2.0,2.0,0.0,1160.0,1.0,620.11816079,14.0,2.0,41.0,0.0,620.7,620.11816079,12.0,257.0,4.7
386,3.0,0.0,0.0,1250.0,2.0,667.12434547,13.0,3.0,45.0,0.0,667.7,667.12434547,9.0,274.0,
387,2.0,1.0,0.0,1100.0,2.0,620.07775253,17.0,7.0,40.0,0.0,620.6,620.07775253,9.0,334.0,
388,3.0,1.0,0.0,699.0,2.0,407.11510658,8.0,5.0,28.0,0.0,407.4,407.11510658,5.0,159.0,
389,2.0,1.0,0.0,945.0,2.0,559.0056892,13.0,4.0,35.0,0.0,560.0,559.0056892,9.0,256.0,
390,0.0,0.0,0.0,577.0,1.0,381.07588237,7.0,1.0,26.0,0.0,381.4,381.07588237,3.0,86.4,3.4
391,3.0,0.0,0.0,600.0,1.0,347.09397721,6.0,3.0,24.0,0.0,347.4,347.09397721,4.0,138.0,0.6
392,11.0,1.0,0.0,1790.0,1.0,831.34660539,14.0,4.0,60.0,0.0,831.9,831.34660539,14.0,221.0,2.0
393,3.0,0.0,0.0,697.0,1.0,349.10962728,6.0,3.0,24.0,0.0,349.4,349.10962728,4.0,138.0,0.4
394,2.0,2.0,0.0,320.0,1.0,223.12084341,3.0,1.0,16.0,0.0,223.27,223.12084341,7.0,72.7,0.8
395,1.0,0.0,0.0,443.0,3.0,460.108726,5.0,3.0,29.0,0.0,461.8,460.108726,8.0,53.0,
396,0.0,0.0,0.0,516.0,2.0,383.0924358,5.0,0.0,27.0,0.0,383.8,383.0924358,2.0,40.8,
397,10.0,0.0,0.0,605.0,1.0,392.29265977,4.0,3.0,28.0,0.0,392.6,392.29265977,4.0,77.8,4.9
398,0.0,0.0,0.0,250.0,1.0,303.0792842,3.0,1.0,19.0,0.0,304.2,303.0792842,9.0,40.5,1.7
399,2.0,0.0,0.0,342.0,1.0,322.0123269,5.0,3.0,20.0,0.0,323.13,322.0123269,5.0,115.0,1.1
400,2.0,0.0,0.0,639.0,1.0,560.2419925,6.0,2.0,37.0,0.0,561.5,560.2419925,21.0,121.0,9.0
401,0.0,2.0,0.0,649.0,1.0,504.2031964,2.0,6.0,34.0,0.0,505.4,504.2031964,13.0,178.0,0.1
402,0.0,0.0,0.0,43.7,1.0,155.0268547,1.0,0.0,8.0,0.0,156.05,155.0268547,4.0,3.2,0.9
403,1.0,0.0,0.0,395.0,1.0,273.0226421,3.0,0.0,17.0,0.0,273.74,273.0226421,1.0,62.8,1.1
404,0.0,0.0,0.0,264.0,2.0,325.1112531,3.0,1.0,21.0,0.0,326.3,325.1112531,6.0,19.4,
405,1.0,0.0,0.0,309.0,1.0,319.1815255,3.0,1.0,22.0,0.0,319.9,319.1815255,8.0,28.2,4.6
406,0.0,0.0,0.0,532.0,1.0,294.9488257,6.0,2.0,17.0,0.0,295.7,294.9488257,1.0,135.0,-0.2
407,0.0,0.0,0.0,191.0,1.0,212.9748192,2.0,1.0,13.0,0.0,214.04,212.9748192,0.0,33.1,3.5
408,1.0,1.0,0.0,368.0,2.0,390.1346349,6.0,2.0,27.0,0.0,390.9,390.1346349,7.0,90.7,
409,0.0,0.0,0.0,405.0,1.0,254.0579088,4.0,2.0,19.0,0.0,254.24,254.0579088,0.0,74.6,3.5
410,0.0,0.0,0.0,325.0,1.0,207.12592879,2.0,1.0,15.0,0.0,207.27,207.12592879,1.0,40.5,2.0
411,1.0,0.0,0.0,417.0,1.0,279.06202218,6.0,4.0,18.0,0.0,279.19,279.06202218,6.0,146.0,-3.6
412,0.0,0.0,0.0,511.0,1.0,343.17835829,5.0,1.0,25.0,0.0,343.4,343.17835829,5.0,79.6,3.4
413,0.0,0.0,0.0,485.0,1.0,369.21647513,5.0,1.0,27.0,0.0,369.5,369.21647513,7.0,81.9,3.1
414,1.0,0.0,0.0,422.0,2.0,393.1471119,4.0,2.0,27.0,0.0,393.9,393.1471119,6.0,12.0,
415,4.0,0.0,0.0,412.0,1.0,294.17321334,3.0,1.0,22.0,0.0,294.4,294.17321334,3.0,36.4,2.7
416,4.0,0.0,0.0,412.0,3.0,366.1265688,3.0,3.0,24.0,0.0,367.3,366.1265688,3.0,36.4,
417,1.0,0.0,0.0,333.0,1.0,288.0319997,3.0,1.0,18.0,0.0,289.15,288.0319997,4.0,46.5,3.4
418,0.0,0.0,0.0,571.0,1.0,331.13321962,7.0,2.0,24.0,0.0,331.34,331.13321962,3.0,72.9,-1.1
419,4.0,0.0,0.0,1560.0,3.0,1242.50040615,18.0,0.0,87.0,0.0,1243.5,1242.50040615,26.0,258.0,
420,1.0,0.0,0.0,466.0,2.0,404.08995,4.0,1.0,25.0,0.0,405.3,404.08995,5.0,36.3,
421,3.0,0.0,0.0,338.0,1.0,285.062867,7.0,3.0,19.0,0.0,285.69,285.062867,2.0,119.0,0.8
422,18.0,0.0,0.0,1190.0,1.0,747.47689128,14.0,4.0,52.0,0.0,748.0,747.47689128,8.0,183.0,3.2
423,2.0,1.0,0.0,495.0,2.0,459.1812508,6.0,2.0,32.0,0.0,460.0,459.1812508,8.0,87.1,
