,0,1,2,3,4,5
53,524.249,514.908,483.472,475.517,480.147,467.539
54,492.963,498.921,284.226,558.279,550.097,522.54
55,495.964,495.56800000000004,500.68199999999996,497.675,474.08099999999996,423.219
56,443.844,451.84,238.292,510.661,487.221,459.39599999999996
57,473.624,486.04699999999997,411.87800000000004,541.964,451.466,376.789
58,503.12800000000004,449.42199999999997,451.68300000000005,399.13699999999994,386.534,368.348
59,478.82099999999997,461.22,221.262,308.14799999999997,425.835,440.548
60,505.598,490.87800000000004,500.501,620.5509999999999,494.838,415.695
61,476.75699999999995,479.103,437.835,500.801,465.009,475.406
62,510.77099999999996,521.611,500.38800000000003,544.071,507.785,486.464
63,433.596,411.98900000000003,246.94400000000002,530.314,496.88800000000003,452.65
64,579.602,473.36199999999997,476.064,337.981,297.48,281.905
65,337.855,406.277,203.797,349.869,309.125,333.736
66,467.477,477.98800000000006,456.88,470.116,454.54900000000004,450.664
67,494.99199999999996,497.54,265.186,503.84,474.675,451.662
68,431.537,422.019,203.175,526.321,419.033,455.224
69,496.17800000000005,478.409,443.282,351.006,470.515,408.45099999999996
70,535.702,507.635,234.425,484.473,501.23900000000003,473.202
71,535.6469999999999,538.7669999999999,533.0169999999999,582.856,561.648,466.24800000000005
72,525.424,499.425,505.25800000000004,590.716,494.82,359.069
73,379.526,395.721,286.711,544.309,510.231,542.303
74,485.031,467.102,456.856,489.57099999999997,484.463,474.86400000000003
75,440.589,423.838,277.839,490.49300000000005,450.56199999999995,403.211
76,407.39599999999996,445.55,448.079,490.81800000000004,432.254,480.88300000000004
77,461.858,481.144,240.429,470.642,472.14300000000003,476.8
78,531.368,507.059,294.42900000000003,544.736,532.132,509.19699999999995
79,415.591,366.73199999999997,262.782,436.42400000000004,417.792,379.142
80,464.45300000000003,470.668,205.91299999999998,433.661,439.154,449.527
81,429.39099999999996,431.611,410.53,479.724,438.645,374.88
82,403.0,396.61699999999996,230.058,540.735,446.048,426.1
83,341.173,421.76300000000003,350.221,343.401,382.759,359.954
84,446.561,423.876,439.712,533.14,449.24199999999996,440.36199999999997
85,471.209,453.62699999999995,471.611,519.057,482.626,494.005
86,592.805,542.261,512.148,556.439,523.505,468.05699999999996
87,571.273,538.809,521.253,554.54,516.161,435.66900000000004
88,432.538,444.986,262.673,424.35,326.405,322.597
89,532.966,539.0,420.663,444.376,523.936,436.67199999999997
90,354.07800000000003,382.69300000000004,331.705,343.56699999999995,345.04900000000004,340.936
91,536.506,520.74,520.06,583.335,495.087,335.87800000000004
92,486.52099999999996,461.398,447.44800000000004,530.184,498.496,491.414
93,441.035,484.124,452.659,427.865,433.085,447.026
94,409.95,425.61400000000003,390.22900000000004,487.899,431.314,468.881
95,463.94699999999995,415.30800000000005,247.65200000000002,548.3580000000001,392.417,448.69
96,261.312,352.694,291.659,271.693,294.77299999999997,301.25
97,398.95599999999996,451.04,346.56,459.93800000000005,441.534,425.963
98,490.53,473.824,295.233,490.45300000000003,497.236,452.033
99,440.88699999999994,309.384,349.106,392.99800000000005,444.222,392.792
100,503.29400000000004,491.923,282.341,450.074,511.399,445.11199999999997
101,501.394,483.88,300.506,502.12,505.37699999999995,483.083
102,347.074,364.37,243.329,450.369,421.58,420.17
103,404.751,402.434,407.569,567.504,479.81199999999995,317.274
104,389.39300000000003,416.101,226.722,382.3,274.637,349.536
105,347.408,343.314,324.317,438.82800000000003,370.412,356.94699999999995
106,574.5980000000001,492.045,270.193,444.517,418.801,486.33
107,409.89099999999996,379.27,248.804,461.777,430.731,472.716
108,279.031,362.38599999999997,352.964,387.95,335.15,342.598
109,425.707,408.156,288.312,375.215,369.471,351.524
110,449.805,418.62800000000004,245.715,582.874,488.624,466.37199999999996
111,403.991,444.466,417.135,480.88,414.014,345.431
112,352.02099999999996,418.658,347.759,396.754,437.481,434.349
113,476.652,215.05200000000002,389.371,584.936,537.169,485.199
114,394.121,380.08,249.29,388.273,369.96,339.75800000000004
115,395.18199999999996,411.02,378.344,370.166,409.102,420.625
116,354.12800000000004,464.85,374.871,484.07599999999996,411.11300000000006,431.454
117,464.532,441.276,408.036,472.879,442.94199999999995,414.789
118,443.949,433.11699999999996,239.99200000000002,482.44,419.31199999999995,442.494
119,380.528,456.059,397.957,426.67,392.228,389.12800000000004
120,374.894,318.631,408.18699999999995,602.867,501.30699999999996,537.5980000000001
121,330.333,322.156,266.389,360.38,335.153,275.52099999999996
122,474.25199999999995,443.599,260.265,481.45300000000003,489.099,397.91900000000004
123,321.421,383.68300000000005,258.809,373.477,301.268,335.616
124,455.332,429.82199999999995,299.532,521.6759999999999,481.782,434.175
125,425.42699999999996,450.733,281.922,535.216,495.45099999999996,472.8
126,431.715,383.546,248.395,297.064,405.776,370.605
127,468.54900000000004,416.62,243.225,474.275,485.032,467.163
128,434.478,384.006,213.588,467.055,355.022,333.24800000000005
129,259.131,283.855,234.738,284.21299999999997,259.795,211.354
130,320.28700000000003,384.71,299.58,319.82099999999997,338.944,364.478
131,401.55199999999996,432.791,406.25699999999995,388.599,374.881,407.667
132,607.411,554.703,538.655,558.393,512.5269999999999,482.74199999999996
133,542.229,499.93699999999995,305.317,557.753,520.245,494.346
134,545.091,531.185,302.41200000000003,581.181,509.786,552.379
135,478.159,478.218,474.452,523.722,454.07800000000003,469.954
136,513.36,489.409,481.36199999999997,487.15,517.934,518.566
137,500.091,489.06,474.04,526.065,503.209,483.60699999999997
138,348.05,424.85,261.031,450.214,435.045,460.649
139,444.26599999999996,494.895,351.485,464.11,501.853,461.725
140,515.734,511.91900000000004,513.1469999999999,491.289,463.288,448.397
141,488.077,487.80699999999996,463.68,466.25,449.626,459.89599999999996
142,481.033,523.739,498.31300000000005,576.132,502.95099999999996,525.982
143,369.974,473.901,312.65,406.597,379.10400000000004,341.65
144,65.988,149.401,22.258000000000003,78.331,115.639,164.77700000000002
145,468.04400000000004,492.59,471.778,548.056,497.944,482.83099999999996
146,385.04,457.713,276.945,441.92199999999997,414.82,322.611
147,508.038,514.952,515.063,525.513,424.24300000000005,452.416
148,514.7280000000001,499.01300000000003,207.77200000000002,520.5459999999999,444.017,379.82099999999997
149,586.428,519.078,495.397,549.026,537.045,466.349
150,529.761,491.00699999999995,410.586,426.966,492.436,463.046
151,457.236,439.92,253.232,398.129,303.401,296.883
152,480.654,443.666,235.30200000000002,443.949,411.631,359.207
153,547.049,530.065,515.901,539.66,522.415,491.44699999999995
154,464.981,452.879,434.787,458.165,447.705,364.785
155,536.1569999999999,539.82,497.48199999999997,581.923,496.435,426.409
156,485.916,515.1419999999999,441.585,536.106,499.504,441.5
157,458.88199999999995,453.19800000000004,438.036,386.293,426.366,383.79
158,526.93,544.889,522.1709999999999,541.452,528.967,481.791
159,304.08799999999997,395.2,293.20599999999996,397.925,365.89599999999996,330.26300000000003
160,479.18,464.341,461.217,546.991,478.278,488.066
161,423.92400000000004,428.042,430.50800000000004,420.93,416.491,429.094
162,492.926,444.37300000000005,467.66900000000004,514.661,493.727,486.467
163,461.173,454.689,461.945,477.66,445.219,357.64
164,514.922,490.486,436.014,524.925,511.634,483.76099999999997
165,498.999,498.292,469.296,478.07300000000004,464.12,455.298
166,482.50199999999995,474.274,467.035,458.152,493.17400000000004,443.463
167,554.632,488.084,473.153,524.694,489.38800000000003,438.34
168,506.12699999999995,461.358,425.856,479.048,474.254,309.414
169,263.623,241.91099999999997,278.15,458.49300000000005,294.92,332.38199999999995
170,517.705,485.675,450.67800000000005,500.714,425.245,375.405
171,529.422,487.276,435.347,459.241,505.45599999999996,468.381
172,516.923,505.48699999999997,504.82199999999995,456.077,468.85900000000004,465.83099999999996
173,471.37199999999996,432.44699999999995,484.955,464.316,461.298,498.449
174,529.773,522.0509999999999,501.781,543.514,557.451,474.98800000000006
175,461.815,492.76599999999996,499.404,490.602,482.48900000000003,432.157
176,470.41,485.17900000000003,410.217,444.912,362.776,359.82599999999996
177,523.409,518.8,457.519,502.755,454.115,453.162
178,522.604,500.97900000000004,472.536,529.501,485.235,506.287
179,522.969,490.722,441.36300000000006,507.184,455.801,423.125
180,432.608,467.334,316.741,436.783,386.945,379.42
181,456.079,450.589,418.783,439.165,382.38699999999994,375.695
182,530.4169999999999,533.904,499.029,541.355,520.775,477.38300000000004
183,535.362,517.14,504.52,591.016,438.70099999999996,481.67699999999996
184,469.961,462.10400000000004,446.32,561.784,425.19199999999995,408.582
185,485.792,515.11,508.061,565.068,482.712,425.66900000000004
186,448.408,365.32599999999996,154.96,477.42400000000004,518.031,490.824
187,448.065,445.561,449.54400000000004,468.10900000000004,449.014,345.20300000000003
188,458.11199999999997,477.871,480.847,350.486,495.26800000000003,439.028
189,484.98900000000003,416.39,520.4590000000001,497.56699999999995,484.894,470.778
190,486.175,449.72900000000004,431.791,283.653,430.92199999999997,317.777
191,502.417,463.49199999999996,382.49,502.476,505.45599999999996,483.645
192,510.286,513.073,494.028,533.533,436.52,394.287
193,161.85399999999998,230.023,168.046,253.28599999999997,144.596,173.67700000000002
194,430.74699999999996,334.791,390.93300000000005,569.8530000000001,470.69300000000004,466.181
195,495.30699999999996,455.49800000000005,172.12099999999998,467.288,474.61699999999996,441.26800000000003
196,547.51,534.42,287.52099999999996,575.562,410.92699999999996,410.776
197,444.903,432.659,346.281,395.577,481.17,409.084
198,463.767,476.24699999999996,464.63699999999994,537.002,462.103,451.228
199,527.346,562.144,386.33099999999996,573.751,520.457,509.96
200,476.64099999999996,470.971,457.16900000000004,461.82099999999997,430.351,443.621
201,496.38,470.477,480.212,542.309,502.464,492.082
202,410.528,389.629,418.051,426.27099999999996,448.801,385.35400000000004
203,557.455,544.988,511.649,550.887,518.09,515.409
204,527.924,488.19,469.92800000000005,505.662,469.671,369.264
205,559.637,515.719,479.723,540.607,523.9580000000001,481.532
206,487.741,490.217,480.423,555.3330000000001,431.43699999999995,327.345
207,486.48400000000004,494.835,467.222,552.935,509.397,396.273
208,366.233,367.644,395.625,449.88300000000004,425.79400000000004,354.87
209,442.655,434.001,449.31699999999995,556.69,467.151,365.73900000000003
210,462.6,468.845,456.24,479.98,483.94,449.664
211,445.26199999999994,371.825,436.555,405.85400000000004,422.324,434.23
212,448.584,463.616,444.467,516.1759999999999,465.226,446.32199999999995
213,477.025,493.98400000000004,471.57599999999996,496.47900000000004,469.69199999999995,438.477
214,559.261,542.035,508.936,569.569,520.528,520.729
215,506.04699999999997,492.94,488.983,560.842,499.76099999999997,557.02
216,500.21,512.194,495.908,494.25300000000004,460.728,462.18800000000005
217,404.015,415.671,452.13699999999994,437.811,425.645,419.714
218,580.372,528.544,505.601,512.85,485.847,464.26199999999994
219,340.48800000000006,362.12800000000004,368.338,414.566,393.721,419.711
220,461.915,432.619,442.083,507.661,437.25800000000004,451.415
221,438.23199999999997,439.00199999999995,416.667,462.272,460.223,424.68800000000005
222,551.304,439.885,287.757,574.581,521.924,500.163
223,488.18199999999996,462.06800000000004,449.899,489.705,404.44300000000004,311.643
224,419.58099999999996,415.505,193.34599999999998,473.89599999999996,407.616,425.065
225,415.88800000000003,365.338,400.655,493.18,451.434,411.004
226,538.602,531.498,504.59,545.1990000000001,512.587,499.036
227,521.418,450.621,402.569,501.961,477.485,457.712
228,404.102,452.24199999999996,465.75800000000004,371.76099999999997,303.464,350.642
229,526.922,494.846,484.713,569.375,489.736,468.43300000000005
230,471.957,463.276,429.98199999999997,425.08099999999996,461.85400000000004,395.392
231,573.898,527.004,496.98800000000006,602.447,559.36,452.402
232,448.445,458.913,431.98900000000003,498.10699999999997,475.251,452.464
233,277.849,266.861,157.398,197.38099999999997,271.13,180.99200000000002
234,569.109,510.48800000000006,304.103,573.923,525.482,508.467
235,506.81199999999995,471.784,451.9,418.548,455.62800000000004,446.11300000000006
236,549.565,505.027,522.793,565.92,494.57099999999997,537.114
237,406.195,393.833,277.884,416.776,414.527,403.51199999999994
238,494.045,306.411,266.527,554.6759999999999,492.95099999999996,463.719
239,445.338,452.465,441.478,526.742,477.625,466.629
240,240.06599999999997,278.486,207.239,330.75800000000004,242.672,206.43200000000002
241,413.60699999999997,316.746,254.343,387.58,392.74699999999996,425.12300000000005
242,275.819,415.87300000000005,365.945,394.75199999999995,341.37199999999996,332.542
243,374.731,357.536,353.48,392.23699999999997,413.36699999999996,395.931
244,594.863,512.1659999999999,298.659,583.101,534.239,528.193
245,476.342,463.689,434.23,543.15,479.62199999999996,463.431
246,498.08099999999996,516.187,491.26,498.278,476.92,515.802
247,459.144,466.82300000000004,286.244,506.20099999999996,439.795,441.856
248,416.901,450.586,413.254,517.6569999999999,471.548,471.111
249,497.767,492.542,457.11300000000006,555.987,448.64599999999996,448.38800000000003
250,454.366,431.129,369.582,420.27,430.64,413.34
251,403.76,395.45599999999996,247.407,443.24300000000005,377.907,372.509
252,487.281,495.353,267.135,467.30400000000003,459.129,446.787
253,530.745,475.152,289.255,547.404,510.298,530.786
254,515.612,478.936,464.50300000000004,454.969,504.30800000000005,426.462
255,367.809,369.755,322.807,370.63199999999995,354.358,366.645
256,583.302,506.21,293.27099999999996,559.179,504.41,510.19199999999995
257,553.124,531.6709999999999,499.046,593.966,523.186,437.001
258,484.49300000000005,443.455,399.543,431.227,457.995,424.77099999999996
259,474.42199999999997,479.042,430.26300000000003,534.559,448.795,489.63699999999994
260,391.287,374.329,223.953,402.61199999999997,435.05300000000005,399.186
261,494.088,379.096,535.867,515.3009999999999,483.087,456.566
262,335.338,347.589,190.987,477.841,425.67,477.61199999999997
263,516.155,512.6759999999999,265.423,514.145,487.045,479.629
264,460.62,473.103,258.031,513.322,416.61,446.17699999999996
265,484.12,457.99800000000005,431.86800000000005,402.032,436.175,419.171
266,516.936,499.03,465.325,465.53,514.431,488.43300000000005
267,530.702,439.73,444.333,522.573,523.294,553.245
268,468.18199999999996,475.981,284.897,443.88199999999995,459.838,469.37800000000004
269,276.805,383.93800000000005,224.703,462.23900000000003,399.88599999999997,440.93699999999995
270,404.255,397.48400000000004,396.779,545.567,472.556,419.296
271,489.414,477.87199999999996,484.781,578.252,471.606,292.164
272,472.444,454.786,428.086,502.93800000000005,487.441,436.94300000000004
273,257.702,343.566,200.834,420.957,382.324,391.473
274,184.671,386.24,267.057,474.226,425.894,458.533
275,412.494,400.751,250.791,439.749,401.73,398.06699999999995
276,489.783,478.48900000000003,454.61800000000005,556.684,564.582,451.31300000000005
277,485.533,507.60400000000004,238.363,508.096,458.60900000000004,424.29400000000004
278,184.767,201.695,171.308,377.211,316.765,257.387
279,541.804,513.448,291.116,572.337,523.651,504.8
280,539.802,542.962,293.17,605.359,517.36,510.74300000000005
281,506.154,517.585,519.07,603.509,476.208,415.449
282,496.134,401.86199999999997,472.60900000000004,563.263,508.381,542.31
283,440.885,524.6080000000001,337.272,467.35900000000004,452.089,446.292
284,381.37300000000005,434.091,198.669,562.633,470.659,495.48900000000003
285,538.707,508.115,490.23400000000004,548.948,488.582,465.026
286,425.964,420.43800000000005,385.374,433.87699999999995,439.51,448.38699999999994
287,481.82300000000004,398.936,450.45,533.4630000000001,474.81,534.606
288,505.42900000000003,496.301,467.8,530.423,526.946,520.359
289,433.439,440.066,375.61199999999997,414.041,381.25800000000004,369.871
290,473.336,478.765,474.781,493.23400000000004,508.524,475.148
291,556.992,549.216,434.459,566.217,519.3330000000001,536.46
292,479.778,494.11699999999996,470.189,463.46,449.414,462.12199999999996
293,507.306,486.60699999999997,484.18300000000005,517.159,513.6030000000001,477.176
294,499.894,464.42199999999997,403.60400000000004,504.835,471.07199999999995,445.656
295,529.311,529.623,447.543,534.086,496.02,444.204
296,443.154,437.31800000000004,440.25199999999995,462.282,454.17699999999996,420.89300000000003
297,481.902,461.838,412.73199999999997,583.377,405.25300000000004,440.05300000000005
298,465.0,469.931,442.55,534.255,394.744,395.217
299,548.997,521.635,507.583,560.3969999999999,531.346,548.2090000000001
300,497.551,387.85,520.663,521.864,496.349,469.426
301,533.607,503.923,512.467,484.711,470.846,438.769
302,499.069,491.561,482.31300000000005,478.42,467.149,488.226
303,459.879,456.491,390.342,449.86400000000003,481.342,440.57
304,554.116,529.221,524.991,619.637,544.946,539.488
305,411.15,462.51300000000003,441.439,506.57300000000004,415.902,453.45599999999996
306,504.903,494.876,467.398,582.105,528.61,416.11
307,513.868,527.104,510.769,577.511,520.731,437.843
308,565.809,550.211,506.342,559.092,529.045,524.937
309,427.926,467.33099999999996,482.165,538.938,486.913,503.647
310,597.564,517.565,303.382,592.121,503.37199999999996,486.11199999999997
311,459.046,476.63699999999994,476.39599999999996,553.428,468.93800000000005,518.932
312,528.712,487.949,262.418,476.441,337.13800000000003,417.829
313,494.50699999999995,511.499,491.208,482.14,461.939,457.037
314,357.62699999999995,406.131,405.346,367.306,334.385,389.97
315,218.076,219.812,179.394,279.75,221.24900000000002,194.61599999999999
316,458.02099999999996,428.712,206.82299999999998,488.41900000000004,366.27,348.536
317,515.448,528.283,288.346,567.155,509.173,490.657
318,472.38699999999994,493.14,474.222,449.30400000000003,459.912,447.414
319,480.17,494.24199999999996,473.967,515.64,470.3,465.291
320,526.797,503.36,414.792,581.164,405.541,346.564
321,508.665,530.4169999999999,500.999,556.942,514.847,472.50199999999995
322,512.823,497.86800000000005,477.273,561.336,495.316,462.788
323,475.255,495.56,480.224,581.928,465.152,509.02099999999996
324,477.782,478.69699999999995,419.574,540.864,474.32800000000003,518.737
325,485.82599999999996,474.06300000000005,353.445,554.724,529.131,510.92199999999997
326,450.941,468.744,461.342,480.735,473.06800000000004,442.781
327,442.792,468.10900000000004,435.51599999999996,479.695,452.64599999999996,431.99800000000005
328,529.346,508.35900000000004,512.4580000000001,488.59,468.897,442.587
329,495.17699999999996,469.44,472.851,485.353,444.7,417.121
330,455.31300000000005,439.713,444.68,511.51,447.559,540.586
331,435.409,422.82199999999995,328.459,380.57599999999996,446.659,436.161
332,503.381,470.164,487.342,539.0419999999999,479.439,480.501
333,483.097,462.29,460.92800000000005,549.326,491.56199999999995,464.657
334,440.235,481.76099999999997,288.872,506.976,487.664,519.84
335,539.8480000000001,514.33,530.384,599.248,486.079,492.534
336,493.751,475.142,267.324,531.901,477.379,470.559
337,503.69199999999995,496.23699999999997,298.41900000000004,499.29400000000004,516.845,487.26599999999996
338,449.524,439.17400000000004,425.01099999999997,424.9,491.671,457.09
339,281.60400000000004,269.087,216.99200000000002,235.701,207.39700000000002,168.03099999999998
340,513.011,444.381,449.716,439.85900000000004,447.353,451.651
341,428.375,398.04699999999997,388.015,540.138,451.16900000000004,471.86300000000006
342,455.68300000000005,428.405,288.20799999999997,531.308,520.249,476.774
343,544.789,517.115,467.839,570.985,482.79,441.11699999999996
344,455.44300000000004,355.961,418.721,518.216,430.54,488.246
345,399.30800000000005,404.93699999999995,266.906,493.505,432.45300000000003,424.028
346,542.751,527.261,497.086,546.654,516.121,488.81
347,472.839,472.871,272.936,485.13,483.216,490.899
348,509.819,480.97900000000004,478.954,533.506,471.63599999999997,470.79699999999997
349,476.27099999999996,499.244,455.23199999999997,562.1759999999999,538.29,498.51300000000003
350,219.174,310.97900000000004,185.273,360.495,330.723,308.718
351,544.422,534.636,507.19199999999995,553.748,524.637,493.162
352,390.523,367.901,239.419,404.25,381.22,328.915
353,419.30300000000005,414.73900000000003,281.904,530.044,446.106,459.60699999999997
354,362.541,368.56300000000005,175.775,435.31300000000005,330.75800000000004,340.49300000000005
355,361.51300000000003,374.272,396.56,507.68199999999996,396.699,438.17
356,244.757,405.467,197.891,239.842,156.787,229.097
357,517.908,497.89099999999996,477.707,475.70599999999996,484.13699999999994,448.38599999999997
358,550.056,499.892,448.056,554.932,533.5830000000001,486.325
359,510.941,504.844,436.025,550.633,470.338,414.514
360,333.461,326.532,318.778,510.842,396.664,432.555
361,592.131,441.04900000000004,263.194,468.60699999999997,491.10400000000004,457.292
362,487.875,457.41900000000004,250.455,474.538,429.86,405.277
363,493.19699999999995,463.276,239.46900000000002,557.821,494.523,469.73199999999997
364,398.228,452.298,265.586,444.745,446.20300000000003,457.619
365,362.098,343.837,489.526,511.851,356.658,280.094
366,445.12800000000004,493.885,448.582,485.82300000000004,426.814,439.874
367,494.32800000000003,475.166,266.615,385.75199999999995,377.216,407.561
368,293.405,404.031,252.051,229.197,422.95300000000003,452.18199999999996
369,345.115,409.191,252.127,467.05699999999996,374.495,447.06300000000005
370,101.66,206.084,152.981,184.34099999999998,179.775,240.03900000000002
371,524.048,526.6030000000001,499.309,520.201,513.345,487.241
372,466.10400000000004,523.738,338.269,535.646,470.45300000000003,484.93
373,457.417,492.971,441.722,492.976,486.227,416.20099999999996
374,393.394,410.60400000000004,355.02099999999996,431.001,387.964,353.84
375,441.582,435.93,406.966,477.691,446.36300000000006,396.74300000000005
376,215.96200000000002,278.375,141.89600000000002,196.173,189.94400000000002,243.488
377,450.722,434.526,229.456,489.105,350.54,361.43199999999996
378,502.065,517.096,500.86400000000003,533.996,515.133,489.06800000000004
379,549.442,502.74,493.00699999999995,535.6619999999999,514.568,425.20099999999996
380,453.73900000000003,502.13300000000004,482.142,532.118,415.70099999999996,480.059
381,471.08099999999996,470.665,430.875,552.4119999999999,446.08099999999996,467.046
382,499.374,456.336,457.776,440.865,462.079,432.469
383,477.605,420.608,428.80699999999996,430.59,413.45099999999996,424.074
384,506.50800000000004,478.994,446.316,513.606,508.20099999999996,483.09
385,461.694,440.584,396.389,428.94599999999997,426.577,451.501
386,483.12699999999995,450.871,443.44300000000004,467.265,505.301,489.129
387,207.743,284.814,315.894,276.376,270.866,248.949
388,451.39599999999996,477.64599999999996,463.423,584.5509999999999,483.135,413.0
389,441.31699999999995,496.616,209.551,492.785,452.084,402.691
390,425.52,436.44800000000004,401.69699999999995,472.621,435.67,420.93300000000005
391,482.033,482.99199999999996,474.216,464.17199999999997,458.265,359.88800000000003
392,522.2769999999999,457.86,248.21099999999998,499.42900000000003,471.718,450.926
393,469.851,488.168,454.39599999999996,451.92199999999997,466.135,426.151
394,496.80400000000003,512.715,482.209,477.657,469.523,449.041
395,494.19199999999995,481.279,388.542,473.35900000000004,481.061,465.01
396,463.86300000000006,477.88599999999997,462.421,493.001,486.656,459.33099999999996
397,435.38300000000004,440.083,430.915,315.85,422.088,354.517
398,258.378,296.665,262.61,289.482,240.857,230.86700000000002
399,484.475,471.876,452.64,476.279,452.98800000000006,424.811
400,450.131,464.824,444.52,424.086,469.671,473.162
401,500.101,488.635,359.472,454.49,449.591,484.225
402,485.273,498.923,481.084,594.722,482.36,312.165
403,492.148,451.124,526.882,529.116,477.25,472.19199999999995
404,424.79,473.978,261.246,453.25,491.051,467.167
405,453.543,470.08,253.40099999999998,475.284,363.027,374.735
406,463.31,463.43699999999995,442.265,496.535,473.967,456.662
407,469.528,469.051,458.92199999999997,486.92800000000005,470.591,435.61800000000005
408,494.466,494.555,466.27,566.698,537.9830000000001,420.014
409,588.8969999999999,548.923,519.1659999999999,621.886,609.5419999999999,509.48699999999997
410,482.556,473.876,445.26099999999997,492.838,479.08,456.39
411,489.84,487.06,452.241,559.41,494.51800000000003,338.983
412,499.05,495.029,470.68699999999995,542.286,508.665,383.211
413,493.788,484.015,501.325,508.966,477.755,453.909
414,483.657,480.593,449.642,521.934,483.526,443.274
415,243.71900000000002,304.13599999999997,214.49200000000002,197.91299999999998,218.07,285.591
416,458.091,463.55300000000005,464.029,489.676,462.425,421.865
417,450.35699999999997,429.223,436.23,519.002,480.736,456.36
418,494.087,511.775,516.789,572.009,494.531,535.001
419,491.279,429.306,275.883,464.93800000000005,484.37,444.184
420,456.23800000000006,461.286,460.569,451.38599999999997,423.81199999999995,452.066
421,499.356,495.48199999999997,385.861,481.621,490.769,449.725
422,473.051,464.065,432.635,556.629,452.73199999999997,462.37800000000004
423,500.111,477.214,444.86400000000003,512.347,482.348,431.545
424,459.996,430.945,404.389,325.388,445.73400000000004,445.14599999999996
425,456.414,471.639,341.724,476.881,489.865,469.184
426,511.814,484.006,467.099,520.406,493.042,466.916
427,474.342,472.86,449.04699999999997,416.95300000000003,424.45300000000003,451.68699999999995
428,474.25199999999995,470.278,461.73,470.726,441.19699999999995,464.17699999999996
429,496.491,481.96,445.838,462.725,456.098,454.031
430,518.7719999999999,510.704,498.75,598.717,558.183,456.04900000000004
431,471.621,453.096,437.01800000000003,407.311,423.602,310.83099999999996
432,494.665,501.356,247.52900000000002,511.00300000000004,496.801,452.876
